ID,Severity,Start_Time,End_Time,Distance(mi),Description,Zipcode,Weather_Timestamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Encoded,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather
A-1382218,2,339,605,0.1099999994039535,Entry ramp to Northern Parkway East Southbound from Vanderbilt Pkwy Westbound closed due to car fire.,11746-5528,2020-07-11 05:39:00,75.0,87.0,29.63,10.0,SSW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1052870,3,933,1029,0.0,Lane blocked due to accident on I-290 Eisenhower Expy Westbound at Central Ave.,60644,2021-05-09 15:53:00,54.0,43.0,29.27,10.0,NNE,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6227380,2,720,749,2.137,Slow traffic on I-75 N from US-64/Exit 20 (I-75) to TN-60/25th St/Exit 25 (I-75) due to accident.,37311,2021-10-08 11:53:00,76.0,69.0,29.38,10.0,VAR,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5838974,2,996,1134,4.2330000000000005,Slow traffic on I-95 S from SC-68/Yemassee Hwy (I-95) to US-17 (Ridgeland) (North) (I-95) due to accident.,29945,2021-06-27 16:56:00,86.0,46.0,30.11,7.0,E,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5716234,2,1061,1146,0.186,Incident on CHARLOTTE HWY near CHARLOTTE HWY Drive with caution.,29720-7752,2021-06-07 17:35:00,84.0,62.0,29.56,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1
A-6274682,2,1384,101,0.5429999999999999,Crash on PA 274 both directions between CHANDRA DR and FACULTY RD. There is a traffic disruption.,17020-9790,2021-03-06 22:56:00,31.0,52.0,29.85,10.0,WNW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1283,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3935218,2,1036,1120,0.006,Incident on COLONEL THOMAS HEYWARD RD near SUN CITY BLVD Expect delays.,29909,2022-02-10 16:50:00,59.0,59.0,30.05,10.0,S,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5311803,2,991,1115,0.133,Stationary traffic on FL-823 - FL-860 at NW 186th St due to accident.,33015-6022,2022-05-14 16:53:00,84.0,55.0,29.89,10.0,SSE,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4064300,2,1005,1020,0.206,Accident on I-480 (US-75) from Cuming St (US-75) to US-75 N.,68131,2022-04-05 16:52:00,53.0,52.0,28.45,10.0,WNW,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3787456,2,949,1199,3.282,Incident on I-75 SB near OH-219 Road closed. Take alternate route.,45373,2022-12-23 15:56:00,-3.0,68.0,28.81,1.0,WSW,31.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1237255,2,105,257,0.0,Two lanes blocked and HOV lane blocked due to recovery work and accident on CA-60 Westbound before Exit 20 Nogales St.,91748,2020-12-09 01:53:00,56.0,45.0,29.96,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-863591,3,965,995,0.0,Two lanes blocked due to accident on I-71 Northbound at Exits 191 192 Bullock St.,41011,2021-10-13 15:53:00,77.0,62.0,29.46,10.0,SSW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1639501,2,1055,1153,0.0,Accident on US-15 at Clipper Rd.,29150,2020-02-10 17:35:00,68.0,64.0,30.0,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5194288,2,1149,1274,2.998,Accident on Sorenson Rd (US-101) from Barkdull Rd (US-101) to Redwood Hwy N - US-101 N.,95569,2022-04-11 19:15:00,45.0,76.0,29.63,10.0,NNW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4625679,2,496,571,0.025,Incident on NEW JERSEY AVE near NEW JERSEY AVE Drive with caution.,20001-1365,2023-01-23 07:52:00,40.0,89.0,29.69,9.0,WNW,6.0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6412760,2,1101,1221,0.062,Incident on 14TH AVE near ALMOND ST Drive with caution.,93202-9605,2021-02-01 17:53:00,63.0,58.0,29.73,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2019327,3,1091,1201,0.0,Right and center lane blocked due to accident on I-76 Westbound at Exits 327 328A 328B 328B-A US-202 Dekalb Pike.,19406,2019-08-13 18:15:00,76.0,86.0,29.47,10.0,SSW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-776127,2,1053,1083,0.0,Accident on NC-16 Providence Rd at Pinehurst Park Dr.,28211,2021-12-16 17:52:00,61.0,75.0,29.38,10.0,SSW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A-1039070,3,1271,1361,0.0,Two lanes blocked due to accident on I-75 Northbound at Exit 228 I-275.,34221,2021-05-19 20:53:00,80.0,56.0,30.04,10.0,E,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6036589,2,951,44,0.014,Construction on S DEARBORN ST WB near 7TH AVE Right lane blocked. Expect delays.,98134-1321,2021-06-08 15:53:00,68.0,32.0,29.94,10.0,VAR,7.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,-907,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5672394,2,1009,1085,0.348,Incident on I-77 SB near MM 24 Road closed. Take alternate route.,29016,2021-09-28 16:55:00,86.0,40.0,29.34,10.0,WSW,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1236671,2,430,460,0.0,Accident on General Mcmullen Dr at Wallace Dr.,78237-3139,2020-12-09 06:56:00,38.0,79.0,29.44,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,7,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5321918,2,782,811,1.051,Slow traffic on I-80 Bus E - CA-99 N from Fruitridge Rd (CA-99) to I-80 Bus (CA-99) due to accident.,95820,2022-12-31 12:53:00,52.0,93.0,29.65,2.0,NNW,13.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5138490,2,433,508,0.01,Incident on WARWICK RD near HULL STREET RD RICH Expect delays.,23224-2424,2023-01-19 07:04:00,46.0,71.0,29.72,10.0,SSE,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2060169,3,745,839,2.7799999713897705,Lane blocked due to accident on I-4 Eastbound from Exits 90A 90B 90B-C FL-414 Maitland Blvd to Exit 88 FL-423 Lee Rd.,32789,2019-06-19 12:53:00,89.0,55.0,29.87,10.0,SW,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-545092,1,532,577,0.0,Crash on IL-83 Kingery Hwy at CR-33 75th St.,60527,2022-08-05 08:53:00,80.0,64.0,29.42,10.0,SE,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,6,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1647543,2,370,400,0.0,Accident on Cavalier Dr at Scottsdale Rd.,85281-1503,2020-02-13 05:51:00,44.0,76.0,28.86,10.0,E,5.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5664966,2,1080,1156,1.743,Incident on I-265 SB near MM 25 Drive with caution.,40299,2021-07-30 17:53:00,86.0,67.0,29.44,9.0,VAR,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,76,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7127315,2,910,983,0.0,At Carson St - Accident.,90715,2020-03-20 14:58:00,62.0,66.0,30.13,10.0,S,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4701504,2,697,772,0.128,Incident on W HAMPSHIRE BLVD near N ELKCAM BLVD Expect delays.,34434-8204,2022-12-03 11:35:00,77.0,57.0,30.34,10.0,NE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7709607,2,959,989,0.0,At Carson - Accident.,90220,2019-04-15 15:53:00,62.0,62.0,29.82,10.0,W,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7139779,3,797,857,0.0,At RT-252 - Accident.,14623-2529,2020-03-27 13:24:00,46.0,63.0,29.42,10.0,E,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7100553,4,622,667,0.039,Closed at Arenal Rd SW - Road closed due to accident.,87121,2020-06-19 10:52:00,79.0,11.0,24.71,5.0,WSW,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,45,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5347209,2,933,1068,0.257,NJ Turnpike Auth.: Crash on New Jersey Turnpike Outer Roadway southbound North of Interchange 12 - Carteret-Rahway (Linden) 1 Center lane of 4 lanes blocked,07036,2022-11-13 15:35:00,50.0,46.0,29.91,10.0,NW,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7069465,2,460,490,0.0,At I-75/Walter P Chrysler Fwy - Accident.,48203-2029,2020-06-06 07:53:00,70.0,68.0,29.29,10.0,ENE,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,4,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1220913,2,498,543,0.3899999856948853,Accident on Fairfield Ave between Midway St and Ockley Dr.,71106-1039,2020-12-21 07:53:00,37.0,96.0,29.97,8.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4094856,2,790,865,1.143,Incident on SR-528 near MM 49 Drive with caution.,32953,2022-06-11 12:56:00,87.0,66.0,29.9,10.0,SSE,13.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3094531,3,329,373,0.0,Delays due to accident on I-480 Eastbound before Exit 24 Lee Rd.,44137,2018-01-30 05:53:00,19.9,71.0,30.34,9.0,NW,19.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0
A-3662056,2,553,682,0.318,Accident on Golden State Fwy S - I-5 S from Tuxford St (I-5) to Penrose St (I-5).,91352,2023-03-19 08:53:00,59.0,51.0,29.15,10.0,SSE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4346377,2,915,1048,2.605,ConnDOT: Crash (Overturned Motor Vehicle) on RT8 Northbound 1/2 mile north of Exit 46. The left lane is closed. Reported Tuesday August 30 at 3:13 pm.,06790,2022-08-30 14:51:00,85.0,65.0,29.08,10.0,S,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1344050,2,590,682,0.0,Accident on LA-3184 Ambassador Caffery Pkwy at I-10 Exit 100.,70583-5337,2020-10-16 09:53:00,62.0,67.0,30.18,10.0,NE,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5272511,2,917,1090,3.5380000000000003,Slow traffic on I-280 S - Junipero Serra Fwy S from De Anza Blvd (I-280) to Winchester Blvd (I-280) due to accident.,95014,2022-11-09 15:15:00,57.0,55.0,30.13,10.0,NNW,10.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,173,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3115693,3,1211,1240,0.0,Two lanes blocked due to accident on I-264 VA Beach Norfolk Expy Eastbound at Exits 13 14 15 Newtown Rd.,23462,2017-12-08 20:03:00,37.9,100.0,29.97,5.0,NE,13.8,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4446361,2,1033,1061,0.75,Slow traffic on FL-91 N - Florida's Tpke N from Williams Rd (Florida's Tpke) to Friars Cove Rd (Florida's Tpke) due to accident.,34739,2022-09-08 17:11:00,77.0,90.0,29.68,5.0,WSW,8.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-4570121,2,1017,1160,0.957,Incident on I-40 WB near MM 380 Drive with caution.,37909,2022-07-28 16:53:00,86.0,63.0,28.94,10.0,NNE,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4209812,2,506,632,0.162,Slow traffic on NC-24 - NC-27 from Old Lawyers Rd to E W.T. Harris Blvd due to accident.,28227-3929,2022-05-20 08:53:00,79.0,69.0,29.22,10.0,SW,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0
A-2549451,2,500,529,0.0,Accident on US-97 at Military Pass Rd.,96064,2018-10-28 07:53:00,55.9,87.0,30.04,6.0,West,5.8,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-2014022,2,754,819,0.0,Accident on US-70S Harding Pike at Davidson Rd.,37205,2019-08-08 12:53:00,87.0,55.0,29.33,10.0,NW,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-3937629,2,956,1089,0.236,Stationary traffic on NV-650 from exit [19] to I-80 W / N McCarran Blvd due to accident.,89431,2022-04-22 15:55:00,53.0,29.0,25.53,10.0,WNW,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7049648,3,674,704,1.0590000000000002,At CR-583/Ehren Cutoff - Accident. Two lanes blocked.,34639,2020-06-22 11:15:00,86.0,66.0,30.09,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-818737,3,328,528,0.0,Left Left-Center and Right lane blocked due to accident on I-95 Southbound at Exit 18 Thurbers Ave.,02905-4717,2021-11-15 05:51:00,40.0,89.0,29.64,10.0,WSW,7.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,200,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-1758511,2,504,549,0.0,Accident on Flora St at Pearl St.,75201,2019-10-16 08:53:00,57.0,45.0,29.65,10.0,N,13.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-2095766,2,513,573,0.0,Accident on Mykawa Rd at Schurmier Rd.,77048-3813,2019-05-10 08:53:00,69.0,90.0,29.88,10.0,N,6.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0
A-3712662,2,1020,1139,2.764,Stationary traffic on US-281 N from Redland Rd (US-281) to E Borgfeld Dr (US-281) due to accident.,78258,2023-01-20 16:51:00,58.0,41.0,29.24,10.0,NE,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-754208,2,416,468,0.0,Accident on Florida Blvd at Sharp Rd.,70815-1402,2022-01-05 06:53:00,48.0,93.0,29.97,8.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4416406,2,487,622,0.165,Slow traffic on County Hwy-876 - County Hwy-885 from Intercom Dr / Halter Ln to I-75 N due to accident.,33913,2022-05-19 07:53:00,77.0,84.0,29.98,10.0,SSE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5209550,2,885,905,0.24,Slow traffic on VA-271 from Twin Hickory Lake Dr (Pouncey Tract Rd) to US-250/W Broad St (Pouncey Tract Rd) due to accident.,23060-5830,2023-01-16 14:54:00,57.0,18.0,29.76,10.0,NW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4454871,2,1032,1092,0.7170000000000001,Slow traffic on TX-289 from I-635/Lyndon B Johnson Fwy (Preston Rd/TX-289) to Spring Valley Rd (Preston Rd/TX-289) due to accident.,75240,2022-09-20 16:47:00,95.0,36.0,29.29,13.0,SE,9.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
A-4210652,2,410,537,0.643,Accident on Pomona Fwy W - CA-60 W from I-215/CA-91 (CA-60) to Market St (CA-60).,92501,2022-10-04 06:53:00,63.0,84.0,29.07,10.0,ENE,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,127,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7049364,2,630,697,3.969,At US-70 - Accident. Left lane closed.,27529,2020-06-22 10:51:00,85.0,67.0,29.59,10.0,WSW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-692806,2,588,632,0.0,Crash on OR-66 near Holliday Rd.,97601,2022-03-01 09:53:00,54.0,51.0,26.01,10.0,SSE,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-2868256,3,1012,1042,0.0,Right hand shoulder blocked due to accident on I-80 Bus Capital City Fwy Northbound at Exits 7A 7B 30th St.,95816,2018-04-05 16:53:00,60.1,78.0,30.04,10.0,SW,12.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-6836099,2,404,615,0.087,Incident on US-231 NB near MM 303 Left shoulder closed.,35754-3818,2020-11-26 06:48:00,43.0,100.0,29.36,1.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,3,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
A-4418036,2,929,1011,0.589,Incident on I-610 EB near W END BLVD Drive with caution.,70124,2022-03-01 15:53:00,64.0,41.0,30.17,10.0,WNW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,7,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-4088442,2,474,552,0.209,Incident on SILVERADO TRL near DUNAWEAL LN Drive with caution.,94515-9647,2022-09-18 07:53:00,61.0,78.0,29.42,10.0,SE,15.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-6487084,2,1252,1331,0.025,Incident on E CITY AVE near MONUMENT RD Drive with caution.,19131-1707,2021-02-05 20:54:00,43.0,40.0,29.74,10.0,WNW,9.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,79,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5437555,2,838,914,0.248,Incident on KRONE AVE near HAWTHORNE AVE Expect delays.,96007-9581,2022-09-26 13:53:00,94.0,19.0,29.35,10.0,CALM,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7347809,2,970,1001,0.0,At Carmenita Rd - Accident.,90703,2019-10-19 15:53:00,80.0,40.0,29.75,10.0,VAR,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3707910,2,892,1030,0.85,NYSDOT - Region 10: Motorcycle crash on Southern State Parkway eastbound at Exit 15 - North Corona Avenue (Hempstead) right lane closed,11580,2023-02-11 14:51:00,46.0,34.0,30.27,10.0,NW,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-3836993,2,1055,1216,0.025,Crash on I-76 eastbound East of Exit 2 - I-676 (Gloucester City) 1 Left lane of 5 lanes closed 5-10 minute delay use caution,08030,2023-02-03 17:54:00,24.0,24.0,30.25,10.0,WNW,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-5813383,2,1188,1353,1.761,Incident on I-20 EB near MM 167 Road closed. Take alternate route.,35096,2021-06-30 19:53:00,78.0,74.0,29.45,10.0,WSW,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,3,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6511629,2,375,471,1.104,Incident on MARVIN D LOVE FWY NB near S HAMPTON RD Drive with caution.,75232,2021-02-10 06:11:00,30.0,92.0,29.38,2.0,N,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
A-4342747,2,1411,17,0.826,Slow traffic on US-87 N - I-25 N from CR-34/Exit 245 (I-25) to CO-56/Exit 250 (I-25) due to accident.,80534,2023-01-18 23:56:00,16.0,77.0,24.81,10.0,SSW,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1394,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7322722,2,390,420,0.098,At Evergreen Point Floating Brg - Accident. Left lane blocked.,98112,2019-12-20 06:53:00,51.0,86.0,29.7,4.0,SW,3.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0
A-5450144,2,640,679,0.34,Stationary traffic on Old Country Rd from I-495 (CR-58) to Osborn Ave (CR-58) due to accident.,11901,2022-09-10 10:53:00,79.0,48.0,30.19,10.0,WNW,9.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,39,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7320521,3,1269,1298,0.701,At Chatham Pky/Exit 162 - Accident.,31408,2019-12-19 20:53:00,42.0,67.0,30.42,10.0,ENE,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-5051300,2,990,1067,0.048,Incident on BONITA GRANDE DR near BONITA BEACH RD Drive with caution.,34135,2022-08-11 16:40:00,88.0,63.0,30.02,10.0,NNW,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,77,3,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1
A-7731614,3,742,771,3.746,Between Franklin Blvd/Exit 36 and ID-69/Exit 44 - Accident. Right lane blocked.,83687,2019-05-01 12:15:00,52.0,26.0,27.45,10.0,VAR,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-7334781,2,1101,1197,0.0,At Alicia Pky/Exit 90 - Accident.,92691,2019-10-09 17:53:00,67.0,66.0,29.75,10.0,SSW,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-7109317,2,486,726,0.0,At OR-217/Exit 69 - Accident.,97225,2020-03-10 07:53:00,28.0,96.0,30.06,10.0,NW,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,240,9,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0
A-6583443,2,807,1286,0.887,Stationary traffic on US-521 N from Providence Rd (US-521) to Ballantyne Commons Pkwy (US-521) due to accident.,28277,2020-12-22 13:53:00,59.0,27.0,29.41,10.0,N,12.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,479,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0
A-5087148,2,812,1052,0.7829999999999999,The road is closed near Jerusalem Road.,28352-8897,2022-12-31 13:21:00,65.0,87.0,29.75,9.0,SSE,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A-1172444,2,505,534,0.0,Lane blocked due to accident on Us-290 Eastbound at Jones Rd.,77065,2021-02-01 08:53:00,45.0,65.0,30.25,10.0,NNW,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0
A-767983,2,348,413,0.0,Accident on Jayne Ave Eastbound at CA-269.,93234,2021-12-23 05:56:00,50.0,86.0,29.61,6.0,SSE,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
